real12,pred12,real3,pred3
65.5,67.56656,67.0,67.740295
64.25,67.63551,65.0,67.88303
65.375,67.66013,64.75,67.95228
66.75,67.67676,58.25,67.94943
65.44444,67.60188,67.22222,67.7968
65.75,67.46261,68.25,67.57588
67.111115,67.45763,66.25,67.41728
65.875,67.46706,67.77778,67.20958
65.0,67.4512,67.44444,67.335464
67.625,67.24235,65.5,67.05326
67.0,67.34099,64.25,67.20055
57.625,67.27519,65.375,67.08741
66.0,67.037926,66.75,66.82997
69.125,66.7711,65.44444,66.55344
68.625,66.666,65.75,66.545525
65.77778,66.81853,67.111115,66.82757
66.5,66.6306,65.875,66.602646
66.77778,66.545364,65.0,66.473885
67.375,66.7093,67.625,66.58492
67.111115,66.58781,67.0,66.408485
67.625,66.492256,57.625,66.2729
69.5,66.60098,66.0,66.528336
67.25,66.63573,69.125,66.55005
66.55556,66.78742,68.625,66.645615
69.25,66.72798,65.77778,66.47959
69.333336,66.856766,66.5,66.899704
67.5,66.82867,66.77778,67.09901
68.625,66.696884,67.375,66.94154
69.22222,66.550575,67.111115,66.97698
68.25,66.514305,67.625,66.98881
67.44444,66.4453,69.5,67.01584
68.875,66.32905,67.25,66.890564
59.88889,66.529724,66.55556,67.165276
69.0,66.70739,69.25,67.37767
68.666664,66.80653,69.333336,67.340675
65.666664,66.70213,67.5,67.19004
68.44444,66.70257,68.625,67.39748
64.25,66.90762,69.22222,67.70257
68.14286,66.82167,68.25,67.60106
67.0,67.0243,67.44444,67.77835
67.625,67.26215,68.875,68.00954
68.125,67.378174,59.88889,68.07716
68.55556,67.258255,69.0,67.97617
70.0,67.29799,68.666664,68.06486
0.0,67.053444,65.666664,67.64696
0.0,67.239105,68.44444,67.89459
0.0,67.28536,64.25,67.89692
0.0,66.87239,68.14286,67.47089
0.0,66.97195,67.0,67.60916
0.0,66.538345,67.625,66.9837
0.0,66.47716,68.125,67.086235
0.0,66.33657,68.55556,66.92046
0.0,66.189514,70.0,66.977356
0.0,66.31207,0.0,67.18752
0.0,66.28538,0.0,67.178406
0.0,66.4839,0.0,67.576935
0.0,67.017944,0.0,67.44323
0.0,66.82464,0.0,67.32554
0.0,66.76576,0.0,67.14475
0.0,66.70683,0.0,66.99033
0.0,66.557976,0.0,66.81765
0.0,66.49869,0.0,66.773895
0.0,66.25828,0.0,66.43284
0.0,66.14812,0.0,66.101875
0.0,65.886154,0.0,65.58794
0.0,65.244576,0.0,64.03061
0.0,64.70231,0.0,63.00555
0.0,64.443306,0.0,62.703884
0.0,64.45443,0.0,62.724396
0.0,64.466675,0.0,62.738632
0.0,64.47878,0.0,62.75411
0.0,64.491196,0.0,62.7694
0.0,64.50326,0.0,62.7864
0.0,64.516266,0.0,62.802353
0.0,64.52922,0.0,62.819084
0.0,64.54163,0.0,62.83587
0.0,64.55493,0.0,62.85344
0.0,64.56825,0.0,62.871895
0.0,64.581604,0.0,62.89035
0.0,64.596436,0.0,62.909645
0.0,64.61084,0.0,62.928425
0.0,64.62508,0.0,62.94842
0.0,64.639435,0.0,62.968613
0.0,64.6553,0.0,62.98931
0.0,64.67023,0.0,63.010983
0.0,64.68525,0.0,63.032875
0.0,64.70217,0.0,63.05581
0.0,64.71892,0.0,63.079407
0.0,64.7353,0.0,63.103447
0.0,64.752106,0.0,63.12899
0.0,64.77038,0.0,63.153824
0.0,64.78876,0.0,63.180412
0.0,64.80689,0.0,63.20654
0.0,64.826706,0.0,63.23458
0.0,64.847466,0.0,63.262245
0.0,64.86709,0.0,63.291393
0.0,64.88913,0.0,63.320873
0.0,64.91043,0.0,63.351074
0.0,64.93483,0.0,63.38037
0.0,64.95799,0.0,63.408745
0.0,64.982605,0.0,63.437965
0.0,65.00719,0.0,63.46831
0.0,65.031715,0.0,63.49948
0.0,65.05791,0.0,63.53098
0.0,65.086426,0.0,63.562523
0.0,65.11536,0.0,63.590996
0.0,65.14403,0.0,63.61742
0.0,65.17596,0.0,63.644047
0.0,65.208405,0.0,63.67134
0.0,65.24317,0.0,63.698235
0.0,65.27954,0.0,63.72562
0.0,65.317,0.0,63.753048
0.0,65.357834,0.0,63.781075
0.0,65.40078,0.0,63.80892
0.0,65.444954,0.0,63.83682
68.5,65.493065,0.0,63.8643
68.22222,65.54226,0.0,63.89219
59.125,65.595436,0.0,63.919212
69.0,65.64624,0.0,63.94677
68.85714,65.69845,0.0,63.97377
68.22222,65.752045,0.0,63.999935
60.75,65.80396,0.0,64.025925
69.55556,65.84747,0.0,64.05046
68.71429,65.89299,0.0,64.07419
67.25,65.93908,68.5,64.097176
67.666664,65.98591,68.22222,64.11867
68.0,66.03361,59.125,64.13866
66.375,66.715065,69.0,66.91834
68.77778,66.93882,68.85714,67.09093
68.375,66.68761,68.22222,66.18651
65.0,66.952805,60.75,66.750534
67.125,67.3077,69.55556,67.05186
68.625,67.593285,68.71429,67.26466
69.25,67.643715,67.25,67.18252
67.888885,67.75856,67.666664,67.38634
67.25,67.952576,68.0,67.714806
68.0,67.77514,66.375,67.67333
67.375,67.821686,68.77778,67.76808
69.375,67.94125,68.375,67.883194
68.375,67.88045,65.0,67.804985
67.375,67.92439,67.125,67.84156
69.111115,68.01541,68.625,67.93742
68.25,67.892845,69.25,67.82524
68.5,67.86345,67.888885,67.69339
67.666664,67.88579,67.25,67.72037
68.25,68.004326,68.0,67.94417
68.666664,67.96524,67.375,67.86566
67.875,67.92563,69.375,67.841095
66.875,67.963295,68.375,67.88038
68.111115,67.907455,67.375,67.79162
68.625,67.970955,69.111115,67.90084
67.888885,67.94412,68.25,67.92652
68.75,67.94984,68.5,67.93662
69.0,68.030205,67.666664,68.05002
68.111115,68.05794,68.25,68.05565
68.85714,68.12885,68.666664,68.09778
68.25,68.14614,67.875,68.102554
68.55556,68.09854,66.875,68.05373
68.375,68.13159,68.111115,68.12488
69.111115,68.1304,68.625,68.13576
66.25,68.0433,67.888885,68.06285
68.44444,68.07567,68.75,68.104614
66.77778,68.14514,69.0,68.15665
69.375,68.114456,68.111115,68.09241
68.125,68.14203,68.85714,68.13865
68.0,68.1352,68.25,68.16046
65.875,68.17765,68.55556,68.15145
69.125,68.29838,68.375,68.21647
67.0,68.26129,69.111115,68.19409
60.77778,68.25146,66.25,68.21484
67.77778,68.321365,68.44444,68.2558
66.125,68.399574,66.77778,68.320114
68.57143,68.29276,69.375,68.234764
68.875,68.24364,68.125,68.21859
68.25,68.050934,68.0,68.068344
68.125,68.118935,65.875,68.14465
69.0,68.08368,69.125,68.07688
68.25,68.00212,67.0,67.99617
68.125,67.9371,60.77778,67.85748
67.55556,68.01338,67.77778,67.955505
69.375,67.939316,66.125,67.82301
68.888885,67.91327,68.57143,67.805336
69.625,67.88975,68.875,67.62153
68.25,67.78482,68.25,67.42339
66.55556,67.97319,68.125,67.68143
69.14286,68.00513,69.0,67.70031
68.2,68.013336,68.25,67.76736
0.0,67.90455,68.125,67.777245
0.0,67.95663,67.55556,67.91945
68.2,67.93149,69.375,67.92432
68.75,68.009026,68.888885,68.053894
67.333336,67.94319,69.625,68.012184
69.0,68.14588,68.25,68.17971
67.75,68.296036,66.55556,68.27927
69.22222,68.47011,69.14286,68.455765
68.375,68.37126,68.2,68.43802
69.333336,68.242935,0.0,68.313446
68.125,68.44616,0.0,68.40053
68.625,68.440636,68.2,68.40785
68.44444,68.40061,68.75,68.32806
69.25,68.004166,67.333336,68.041985
69.125,68.15959,69.0,68.07851
68.375,68.348724,67.75,68.276405
68.0,68.127396,69.22222,68.09631
68.5,68.09478,68.375,68.242424
69.125,68.02423,69.333336,68.03941
69.125,68.308044,68.125,68.29906
69.55556,68.28389,68.625,68.22045
68.111115,68.35382,68.44444,68.29948
69.25,68.3485,69.25,68.30539
68.625,68.42085,69.125,68.349976
67.888885,68.43816,68.375,68.345314
69.125,68.480034,68.0,68.3509
68.75,68.55931,68.5,68.52424
68.25,68.482216,69.125,68.46872
69.625,68.41299,69.125,68.367
68.333336,68.455864,69.55556,68.39358
69.125,68.46605,68.111115,68.444916
69.14286,68.49828,69.25,68.49115
68.625,68.53633,68.625,68.555176
69.0,68.41905,67.888885,68.423416
69.375,68.54619,69.125,68.53714
69.125,68.47926,68.75,68.51747
68.5,68.43693,68.25,68.398705
69.375,68.59189,69.625,68.558304
68.666664,68.592735,68.333336,68.65104
69.5,68.54613,69.125,68.476746
69.0,68.603455,69.14286,68.58228
69.5,68.54938,68.625,68.48399
68.888885,68.6289,69.0,68.57334
69.85714,68.78551,69.375,68.69204
69.25,68.69611,69.125,68.64767
68.25,68.67912,68.5,68.66195
67.55556,68.65834,69.375,68.71962
69.375,68.58513,68.666664,68.71553
69.666664,68.48863,69.5,68.607735
69.0,68.53121,69.0,68.7115
69.125,68.71648,69.5,68.572426
69.375,68.76044,68.888885,68.67431
68.77778,68.688675,69.85714,68.65264
67.75,68.61481,69.25,68.75918
69.375,68.63573,68.25,68.67334
69.111115,68.69632,67.55556,68.71705
67.75,68.81028,69.375,68.68531
69.42857,68.66763,69.666664,68.63733
69.125,68.4761,69.0,68.62394
67.888885,68.672226,69.125,68.52005
69.111115,68.71983,69.375,68.65399
68.25,68.59052,68.77778,68.68279
68.75,68.50517,67.75,68.677635
69.666664,68.45664,69.375,68.65383
69.25,68.4448,69.111115,68.63842
68.75,68.329285,67.75,68.566475
69.111115,68.348595,69.42857,68.6371
68.0,68.3725,69.125,68.701965
69.0,68.23727,67.888885,68.636314
69.111115,68.132126,69.111115,68.63081
69.375,68.145546,68.25,68.64006
68.875,68.151085,68.75,68.57296
69.44444,68.18382,69.666664,68.572334
69.25,68.07726,69.25,68.478195
67.25,68.08438,68.75,68.44893
69.5,68.135086,69.111115,68.48251
67.625,68.07694,68.0,68.459854
66.75,67.96243,69.0,68.424545
67.75,68.01371,69.111115,68.48374
68.0,67.89611,69.375,68.38154
68.0,68.022446,68.875,68.46252
60.444443,68.04186,69.44444,68.51875
68.25,68.02178,69.25,68.570175
68.22222,67.99902,67.25,68.556
67.75,68.041794,69.5,68.590836
68.5,68.057175,67.625,68.6187
68.666664,67.872635,66.75,68.47615
68.75,67.879974,67.75,68.47379
68.666664,67.83345,68.0,68.378815
0.0,67.77047,68.0,68.25838
0.0,67.6909,60.444443,68.09943
0.0,67.75056,68.25,68.11472
0.0,67.77304,68.22222,68.09282
0.0,67.73384,67.75,68.01527
0.0,67.669205,68.5,67.88083
0.0,67.76176,68.666664,67.89162
0.0,67.78582,68.75,67.86322
0.0,67.81998,68.666664,67.93056
0.0,67.86846,0.0,68.01412
0.0,67.89664,0.0,68.059784
0.0,67.966896,0.0,68.11625
0.0,68.04556,0.0,68.24081
0.0,67.83473,0.0,68.05597
0.0,67.65874,0.0,67.941376
0.0,67.46475,0.0,67.71268
0.0,67.381996,0.0,67.686066
0.0,67.26937,0.0,67.65859
0.0,66.96316,0.0,67.595024
0.0,66.95805,0.0,67.56874
0.0,66.88496,0.0,67.62751
0.0,66.69496,0.0,67.251114
0.0,66.79474,0.0,66.997086
0.0,66.73958,0.0,67.07568
0.0,66.73861,0.0,67.083565
0.0,66.73823,0.0,67.091156
0.0,66.73752,0.0,67.09909
0.0,66.73709,0.0,67.10686
0.0,66.736916,0.0,67.11459
0.0,66.737686,0.0,67.12247
0.0,66.737915,0.0,67.130005
0.0,66.73838,0.0,67.13763
0.0,66.739174,0.0,67.145676
0.0,66.74069,0.0,67.153046
0.0,66.74168,0.0,67.160934
0.0,66.74304,0.0,67.16852
0.0,66.74448,0.0,67.17401
0.0,66.74665,0.0,67.17932
0.0,66.74794,0.0,67.18479
0.0,66.75004,0.0,67.19022
0.0,66.75215,0.0,67.19539
0.0,66.75416,0.0,67.20046
0.0,66.535965,0.0,66.50513
0.0,66.87973,0.0,66.47548
0.0,66.68889,0.0,66.196945
0.0,66.492386,0.0,65.89421
0.0,66.24196,0.0,65.55477
0.0,65.8889,0.0,65.18001
0.0,65.46833,0.0,64.73479
0.0,65.05484,0.0,64.182816
0.0,64.822525,0.0,63.77917
0.0,64.5961,0.0,63.343895
0.0,64.26988,0.0,62.60549
0.0,64.15736,0.0,62.10916
0.0,64.17239,0.0,62.132324
0.0,64.18651,0.0,62.1571
0.0,64.20052,0.0,62.18145
0.0,64.21057,0.0,62.206394
0.0,64.220985,0.0,62.231674
0.0,64.2302,0.0,62.255905
0.0,64.240555,0.0,62.28222
0.0,64.25126,0.0,62.308598
0.0,64.26128,0.0,62.33458
0.0,64.27068,0.0,62.360275
0.0,64.28128,0.0,62.387184
0.0,64.291626,0.0,62.412994
0.0,64.30129,0.0,62.435272
0.0,64.31233,0.0,62.455032
0.0,64.32288,0.0,62.47581
0.0,64.332184,0.0,62.497166
0.0,64.343216,0.0,62.516678
0.0,64.35379,0.0,62.536003
0.0,64.36464,0.0,62.55539
0.0,64.37499,0.0,62.576015
0.0,64.38626,0.0,62.59612
0.0,64.397224,0.0,62.617092
0.0,64.40918,0.0,62.63847
0.0,64.4203,0.0,62.65952
0.0,64.430725,0.0,62.68202
0.0,64.443306,0.0,62.703884
0.0,64.45443,0.0,62.724396
0.0,64.466675,0.0,62.738632
0.0,64.47878,0.0,62.75411
0.0,64.491196,0.0,62.7694
0.0,64.50326,0.0,62.7864
0.0,64.516266,0.0,62.802353
0.0,64.52922,0.0,62.819084
0.0,64.54163,0.0,62.83587
0.0,64.55493,0.0,62.85344
0.0,64.56825,0.0,62.871895
0.0,64.581604,0.0,62.89035
0.0,64.596436,0.0,62.909645
0.0,64.61084,0.0,62.928425
0.0,64.62508,0.0,62.94842
0.0,64.639435,0.0,62.968613
0.0,64.6553,0.0,62.98931
0.0,64.67023,0.0,63.010983
0.0,64.68525,0.0,63.032875
0.0,64.70217,0.0,63.05581
0.0,64.71892,0.0,63.079407
0.0,64.7353,0.0,63.103447
0.0,64.752106,0.0,63.12899
0.0,64.77038,0.0,63.153824
0.0,64.78876,0.0,63.180412
0.0,64.80689,0.0,63.20654
0.0,64.826706,0.0,63.23458
0.0,64.847466,0.0,63.262245
0.0,64.86709,0.0,63.291393
0.0,64.88913,0.0,63.320873
0.0,64.91043,0.0,63.351074
0.0,64.93483,0.0,63.38037
0.0,64.95799,0.0,63.408745
0.0,64.982605,0.0,63.437965
0.0,65.00719,0.0,63.46831
0.0,65.031715,0.0,63.49948
0.0,65.05791,0.0,63.53098
0.0,65.086426,0.0,63.562523
0.0,65.11536,0.0,63.590996
0.0,65.14403,0.0,63.61742
0.0,65.17596,0.0,63.644047
0.0,65.208405,0.0,63.67134
0.0,65.24317,0.0,63.698235
0.0,65.27954,0.0,63.72562
0.0,65.317,0.0,63.753048
0.0,65.357834,0.0,63.781075
0.0,65.40078,0.0,63.80892
0.0,65.444954,0.0,63.83682
0.0,65.493065,0.0,63.8643
0.0,65.54226,0.0,63.89219
0.0,65.595436,0.0,63.919212
0.0,65.64624,0.0,63.94677
0.0,65.69845,0.0,63.97377
0.0,65.752045,0.0,63.999935
0.0,65.80396,0.0,64.025925
0.0,65.84747,0.0,64.05046
0.0,65.89299,0.0,64.07419
0.0,65.93908,0.0,64.097176
0.0,65.98591,0.0,64.11867
0.0,66.03361,0.0,64.13866
0.0,66.08283,0.0,64.15686
0.0,66.13294,0.0,64.174034
0.0,66.18414,0.0,64.187965
0.0,66.23777,0.0,64.200485
0.0,66.293465,0.0,64.21103
0.0,66.349464,0.0,64.21914
0.0,66.40625,0.0,64.22504
0.0,66.46463,0.0,64.228294
0.0,66.52185,0.0,64.22996
0.0,66.57448,0.0,64.22953
0.0,66.62069,0.0,64.22688
0.0,66.656944,0.0,64.2232
0.0,66.68466,0.0,64.2188
0.0,66.69804,0.0,64.21424
0.0,66.70354,0.0,64.20861
0.0,66.704704,0.0,64.20435
0.0,66.703636,0.0,64.200096
0.0,66.70038,0.0,64.19753
0.0,66.69652,0.0,64.19549
0.0,66.69217,0.0,64.194725
0.0,66.68823,0.0,64.19545
0.0,66.68443,0.0,64.19693
0.0,66.681946,0.0,64.19997
0.0,66.679565,0.0,64.20416
0.0,66.679115,0.0,64.20973
0.0,66.678894,0.0,64.21624
0.0,66.68068,0.0,64.223755
68.0,66.6836,0.0,64.23191
68.44444,66.68738,0.0,64.241066
69.25,66.69262,0.0,64.250565
69.0,66.69875,0.0,64.26131
69.44444,66.70574,0.0,64.27281
68.5,66.71414,0.0,64.28476
68.625,66.72364,0.0,64.29741
69.0,66.73361,0.0,64.31113
67.5,66.74403,0.0,64.32502
69.125,66.755875,68.0,64.33903
67.666664,66.76774,68.44444,64.353546
69.25,66.78134,69.25,64.368996
69.111115,67.25797,69.0,66.64271
69.25,67.84674,69.44444,67.16343
68.333336,68.06322,68.5,67.84598
69.0,68.15416,68.625,67.95196
69.25,68.303696,69.0,68.12271
69.333336,68.35493,67.5,68.0698
69.875,68.31243,69.125,68.11436
68.25,68.36892,67.666664,68.20061
68.875,68.38173,69.25,68.30011
68.333336,68.370705,69.111115,68.366806
68.375,68.38923,69.25,68.33387
69.666664,68.50795,68.333336,68.4939
68.125,68.50452,69.0,68.49029
69.375,68.52522,69.25,68.51499
68.625,68.46688,69.333336,68.45279
68.111115,68.47576,69.875,68.501015
69.125,68.51103,68.25,68.542816
68.5,68.53752,68.875,68.56317
68.75,68.58167,68.333336,68.64762
67.875,68.51124,68.375,68.548546
68.375,68.56807,69.666664,68.57654
68.71429,68.56228,68.125,68.566284
68.77778,68.58701,69.375,68.55032
69.625,68.64419,68.625,68.62939
68.44444,68.5679,68.111115,68.54267
69.125,68.59219,69.125,68.59474
68.5,68.54501,68.5,68.54261
66.666664,68.49012,68.75,68.52267
67.625,68.471115,67.875,68.51955
68.375,68.4666,68.375,68.501205
66.666664,68.458786,68.71429,68.46549
68.375,68.41107,68.77778,68.39827
69.5,68.42361,69.625,68.38604
69.2,68.45104,68.44444,68.38903
68.44444,68.480835,69.125,68.42454
69.28571,68.526276,68.5,68.482544
67.111115,68.51166,66.666664,68.45792
69.25,68.54432,67.625,68.50163
68.888885,68.50345,68.375,68.470566
69.25,68.39957,66.666664,68.39439
69.22222,68.33037,68.375,68.34821
68.625,68.35562,69.5,68.36562
51.75,68.216,69.2,68.194046
0.0,68.214905,68.44444,68.31511
0.0,68.349365,69.28571,68.42785
0.0,68.39185,67.111115,68.4319
0.0,68.28014,69.25,68.36183
0.0,68.40257,68.888885,68.42909
0.0,68.258255,69.25,68.26204
0.0,68.38061,69.22222,68.48166
0.0,68.42414,68.625,68.41557
0.0,68.48598,51.75,68.466835
0.0,68.647835,0.0,68.62226
0.0,68.6384,0.0,68.591225
0.0,68.60583,0.0,68.38589
0.0,68.531296,0.0,68.24039
0.0,68.46967,0.0,67.86677
0.0,68.34273,0.0,67.731766
0.0,68.163124,0.0,67.56701
0.0,67.91167,0.0,67.50439
0.0,67.55851,0.0,67.189316
0.0,67.3143,0.0,66.75523
0.0,67.164505,0.0,66.21464
0.0,66.9968,0.0,64.10057
0.0,66.92996,0.0,64.9923
0.0,66.854004,0.0,65.11432
0.0,66.87663,0.0,65.452835
0.0,66.89224,0.0,65.47448
0.0,66.90847,0.0,65.49748
0.0,66.92554,0.0,65.52179
0.0,66.94334,0.0,65.54764
0.0,66.961914,0.0,65.57596
0.0,66.9818,0.0,65.607506
0.0,67.00213,0.0,65.64203
0.0,67.02317,0.0,65.68224
0.0,67.04601,0.0,65.72697
0.0,67.06946,0.0,65.77635
0.0,67.09344,0.0,65.831696
0.0,67.118286,0.0,65.88284
0.0,67.142166,0.0,65.93756
0.0,67.16582,0.0,65.99789
0.0,67.18848,0.0,66.061584
0.0,67.20788,0.0,66.12789
0.0,67.22437,0.0,66.1963
0.0,67.23689,0.0,66.25348
0.0,67.24564,0.0,66.310585
0.0,67.249054,0.0,66.36641
68.0,67.24781,0.0,66.42002
69.333336,67.24049,0.0,66.47123
69.375,67.22771,0.0,66.51868
68.625,67.20886,0.0,66.56212
68.77778,67.18668,0.0,66.60111
68.125,67.16084,0.0,66.63541
67.875,67.13357,0.0,66.66623
69.0,67.10547,0.0,66.69354
68.22222,67.078285,0.0,66.719246
68.75,67.05299,68.0,66.743256
68.666664,67.02889,69.333336,66.765656
68.25,67.00768,69.375,66.78678
68.333336,67.457985,68.625,67.54576
67.0,67.84353,68.77778,67.64491
67.125,67.9638,68.125,68.108154
68.375,67.97066,67.875,68.14551
66.55556,67.850204,69.0,68.131905
67.125,67.86194,68.22222,68.12588
59.444443,67.86662,68.75,68.096275
66.833336,67.90295,68.666664,68.166626
0.0,67.97138,68.25,68.2778
0.0,68.089066,68.333336,68.372765
0.0,68.01138,67.0,68.360725
0.0,67.811386,67.125,68.2869
0.0,67.77078,68.375,68.22789
0.0,67.63097,66.55556,68.08283
0.0,67.531296,67.125,67.95249
0.0,67.722084,59.444443,68.01329
0.0,67.54589,66.833336,67.82083
0.0,67.40539,0.0,67.73543
0.0,67.46724,0.0,67.7351
0.0,67.29301,0.0,67.47246
0.0,67.50942,0.0,67.38922
0.0,67.33914,0.0,67.11918
0.0,67.16684,0.0,67.0385
0.0,67.021385,0.0,66.89349
0.0,66.930695,0.0,67.010185
0.0,66.860855,0.0,66.954445
0.0,66.68297,0.0,67.105896
0.0,66.69235,0.0,67.2005
0.0,66.7513,0.0,67.37984
0.0,66.68436,0.0,67.04263
0.0,66.786224,0.0,66.98298
0.0,66.74473,0.0,67.05222
0.0,66.74311,0.0,67.060165
0.0,66.74092,0.0,67.06767
0.0,66.73958,0.0,67.07568
0.0,66.73861,0.0,67.083565
0.0,66.73823,0.0,67.091156
0.0,66.73752,0.0,67.09909
0.0,66.73709,0.0,67.10686
0.0,66.736916,0.0,67.11459
0.0,66.737686,0.0,67.12247
0.0,66.737915,0.0,67.130005
0.0,66.73838,0.0,67.13763
0.0,66.739174,0.0,67.145676
0.0,66.74069,0.0,67.153046
0.0,66.74168,0.0,67.160934
0.0,66.74304,0.0,67.16852
0.0,66.74448,0.0,67.17401
0.0,66.74665,0.0,67.17932
0.0,66.74794,0.0,67.18479
0.0,66.75004,0.0,67.19022
0.0,66.75215,0.0,67.19539
0.0,66.75416,0.0,67.20046
0.0,66.535965,0.0,66.50513
0.0,66.87973,0.0,66.47548
0.0,66.68889,0.0,66.196945
0.0,66.492386,0.0,65.89421
0.0,66.24196,0.0,65.55477
0.0,65.8889,0.0,65.18001
0.0,65.46833,0.0,64.73479
0.0,65.05484,0.0,64.182816
0.0,64.822525,0.0,63.77917
0.0,64.5961,0.0,63.343895
0.0,64.26988,0.0,62.60549
0.0,64.15736,0.0,62.10916
0.0,64.17239,0.0,62.132324
0.0,64.18651,0.0,62.1571
0.0,64.20052,0.0,62.18145
0.0,64.21057,0.0,62.206394
0.0,64.220985,0.0,62.231674
0.0,64.2302,0.0,62.255905
0.0,64.240555,0.0,62.28222
0.0,64.25126,0.0,62.308598
0.0,64.26128,0.0,62.33458
0.0,64.27068,0.0,62.360275
0.0,64.28128,0.0,62.387184
0.0,64.291626,0.0,62.412994
0.0,64.30129,0.0,62.435272
0.0,64.31233,0.0,62.455032
0.0,64.32288,0.0,62.47581
0.0,64.332184,0.0,62.497166
0.0,64.343216,0.0,62.516678
0.0,64.35379,0.0,62.536003
0.0,64.36464,0.0,62.55539
0.0,64.37499,0.0,62.576015
0.0,64.38626,0.0,62.59612
0.0,64.397224,0.0,62.617092
0.0,64.40918,0.0,62.63847
0.0,64.4203,0.0,62.65952
0.0,64.430725,0.0,62.68202
0.0,64.443306,0.0,62.703884
0.0,64.45443,0.0,62.724396
0.0,64.466675,0.0,62.738632
0.0,64.47878,0.0,62.75411
0.0,64.491196,0.0,62.7694
0.0,64.50326,0.0,62.7864
0.0,64.516266,0.0,62.802353
0.0,64.52922,0.0,62.819084
0.0,64.54163,0.0,62.83587
0.0,64.55493,0.0,62.85344
0.0,64.56825,0.0,62.871895
0.0,64.581604,0.0,62.89035
0.0,64.596436,0.0,62.909645
0.0,64.61084,0.0,62.928425
0.0,64.62508,0.0,62.94842
0.0,64.639435,0.0,62.968613
0.0,64.6553,0.0,62.98931
0.0,64.67023,0.0,63.010983
0.0,64.68525,0.0,63.032875
0.0,64.70217,0.0,63.05581
0.0,64.71892,0.0,63.079407
0.0,64.7353,0.0,63.103447
0.0,64.752106,0.0,63.12899
0.0,64.77038,0.0,63.153824
0.0,64.78876,0.0,63.180412
0.0,64.80689,0.0,63.20654
0.0,64.826706,0.0,63.23458
0.0,64.847466,0.0,63.262245
0.0,64.86709,0.0,63.291393
0.0,64.88913,0.0,63.320873
0.0,64.91043,0.0,63.351074
0.0,64.93483,0.0,63.38037
0.0,64.95799,0.0,63.408745
0.0,64.982605,0.0,63.437965
0.0,65.00719,0.0,63.46831
0.0,65.031715,0.0,63.49948
0.0,65.05791,0.0,63.53098
0.0,65.086426,0.0,63.562523
0.0,65.11536,0.0,63.590996
0.0,65.14403,0.0,63.61742
0.0,65.17596,0.0,63.644047
0.0,65.208405,0.0,63.67134
0.0,65.24317,0.0,63.698235
0.0,65.27954,0.0,63.72562
0.0,65.317,0.0,63.753048
0.0,65.357834,0.0,63.781075
0.0,65.40078,0.0,63.80892
0.0,65.444954,0.0,63.83682
0.0,65.493065,0.0,63.8643
0.0,65.54226,0.0,63.89219
0.0,65.595436,0.0,63.919212
0.0,65.64624,0.0,63.94677
0.0,65.69845,0.0,63.97377
0.0,65.752045,0.0,63.999935
0.0,65.80396,0.0,64.025925
0.0,65.84747,0.0,64.05046
0.0,65.89299,0.0,64.07419
0.0,65.93908,0.0,64.097176
0.0,65.98591,0.0,64.11867
0.0,66.03361,0.0,64.13866
0.0,66.08283,0.0,64.15686
0.0,66.13294,0.0,64.174034
0.0,66.18414,0.0,64.187965
0.0,66.23777,0.0,64.200485
0.0,66.293465,0.0,64.21103
0.0,66.349464,0.0,64.21914
0.0,66.40625,0.0,64.22504
0.0,66.46463,0.0,64.228294
0.0,66.52185,0.0,64.22996
0.0,66.57448,0.0,64.22953
0.0,66.62069,0.0,64.22688
0.0,66.656944,0.0,64.2232
0.0,66.68466,0.0,64.2188
0.0,66.69804,0.0,64.21424
0.0,66.70354,0.0,64.20861
0.0,66.704704,0.0,64.20435
0.0,66.703636,0.0,64.200096
0.0,66.70038,0.0,64.19753
0.0,66.69652,0.0,64.19549
0.0,66.69217,0.0,64.194725
0.0,66.68823,0.0,64.19545
0.0,66.68443,0.0,64.19693
0.0,66.681946,0.0,64.19997
0.0,66.679565,0.0,64.20416
65.25,66.679115,0.0,64.20973
65.44444,66.678894,0.0,64.21624
64.75,66.68068,0.0,64.223755
66.0,66.6836,0.0,64.23191
67.75,66.68738,0.0,64.241066
62.375,66.69262,0.0,64.250565
65.77778,66.69875,0.0,64.26131
66.125,66.70574,0.0,64.27281
66.5,66.71414,0.0,64.28476
65.625,66.72364,65.25,64.29741
63.22222,66.73361,65.44444,64.31113
65.875,66.74403,64.75,64.32502
64.44444,66.73894,66.0,65.78328
65.57143,66.769455,67.75,65.66571
68.0,66.35061,62.375,65.554596
66.25,66.37272,65.77778,65.64464
64.77778,66.42706,66.125,65.926575
64.75,66.28098,66.5,65.58492
68.111115,66.03918,65.625,65.5245
67.5,65.8476,63.22222,65.46551
67.5,65.97656,65.875,65.74673
66.0,65.90624,64.44444,65.80107
65.25,65.9431,65.57143,65.76204
66.125,65.946724,68.0,65.72863
64.625,65.98213,66.25,65.61423
66.5,65.934616,64.77778,65.55911
67.375,66.06188,64.75,65.85721
67.0,65.951454,68.111115,65.77106
64.0,65.96474,67.5,65.71524
64.666664,66.011314,67.5,65.72265
67.375,66.17554,66.0,66.014565
67.666664,66.285095,65.25,66.130615
66.25,66.2829,66.125,66.36197
67.0,66.317535,64.625,66.31426
66.42857,66.302185,66.5,66.327805
64.625,66.31183,67.375,66.29472
64.44444,66.270386,67.0,66.049446
66.22222,66.30931,64.0,66.15049
